squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
55850,59,0,0,11,89761,1,10,2000,1,1,2498,1184,770,1,5,5586343.0
26599,50,0,1,96,45241,8,4,2015,1,1,4420,6735,699,1,3,2665969.5
94565,13,0,0,95,41401,8,1,2004,0,0,8133,5284,213,0,10,9463275.4
17345,42,1,0,22,41130,10,7,2019,0,0,2768,9990,919,0,4,1739138.9
18747,91,1,0,71,73459,5,5,2013,0,1,2543,7308,485,0,4,1883573.3
26090,6,1,0,78,81880,9,1,1995,1,0,206,9611,910,0,9,2613900.5
41797,63,0,0,41,32765,3,2,2007,1,1,6781,3429,624,0,0,4182295.7
16971,74,0,1,35,93433,10,3,2014,1,0,1873,5241,744,0,4,1705102.4
91419,55,1,0,1,47472,8,9,2012,1,1,3394,6556,115,0,2,9147142.2
39130,94,0,0,61,87438,10,5,2020,0,1,1792,4036,470,1,4,3914756.0
63267,74,1,0,36,67149,5,6,2007,0,0,988,5333,316,0,3,6335282.7
235,86,0,0,68,42101,8,6,2005,0,0,6355,5668,743,0,3,28656.5
93490,45,1,1,15,51703,2,9,2012,0,0,8138,7038,350,0,3,9355490.2
71523,87,0,1,42,92755,8,5,2002,0,0,9048,8389,505,0,4,7159041.2
26916,70,1,1,97,56653,1,7,2020,1,1,3944,4600,823,0,5,2703096.0
30894,25,0,0,12,84795,10,7,2020,1,1,3323,5498,291,1,8,3090970.0
60745,97,0,1,85,81543,9,6,2015,1,1,5075,5017,936,1,1,6084063.5
80678,15,1,1,34,1942,10,7,1992,0,0,6074,291,697,1,7,8073048.2
74465,22,1,1,85,46001,1,4,1992,0,0,6696,8811,586,0,1,7460896.2
89921,60,1,0,2,24597,10,6,2008,1,0,7541,3829,746,0,1,8995782.8
31525,25,0,1,58,10367,4,1,1992,1,0,4833,5465,462,0,0,3161366.2
67073,45,1,0,59,62149,6,7,1996,0,1,4506,1274,638,0,1,6713052.6
52618,19,1,0,56,17097,3,3,1998,1,0,6887,3346,488,0,8,5270796.8
47606,49,0,1,16,8451,2,4,2021,0,0,5121,7516,371,1,3,4763586.1
84221,47,0,1,47,16858,9,8,2004,0,1,282,3615,956,0,4,8426342.4
82827,95,0,0,46,54882,8,8,1991,0,1,3313,1245,602,0,4,8287639.1
71171,22,1,1,44,545,2,1,2001,1,1,5734,103,873,0,4,7127415.1
36468,53,0,0,65,44882,8,3,2021,1,0,7987,2119,723,1,3,3652217.1
25486,1,1,0,26,92697,6,2,1998,1,1,9328,4367,667,0,4,2555004.8
29392,42,1,0,45,38294,9,7,2003,1,0,299,2376,200,1,9,2944295.3
57886,54,1,1,47,74221,5,5,2020,0,1,7208,4029,289,1,2,5798125.0
65752,15,0,1,76,12357,1,4,2020,1,1,2809,8094,724,0,3,6583468.0
4263,57,0,0,39,49609,9,9,1990,0,0,137,6883,786,1,9,430459.0
37424,33,1,0,62,18474,2,7,2000,1,1,185,5854,885,0,10,3750232.0
61235,83,0,1,36,630,7,3,1990,1,0,4099,6104,929,1,5,6128731.0
22468,61,0,0,21,56991,2,10,2013,0,0,7138,5447,337,0,1,2248298.3
96016,48,0,1,35,76744,6,4,1998,0,1,269,1613,300,1,1,9605401.8
74571,36,1,0,42,23294,2,7,1998,0,1,3709,9615,918,1,10,7462659.8
74097,11,0,0,29,63180,1,5,2003,1,1,1337,9731,588,0,7,7411597.3
86184,38,1,0,50,72903,5,5,1992,1,0,9976,1960,615,1,5,8624330.2
56188,31,1,1,56,11214,1,1,2018,1,1,29,9195,316,0,9,5627165.8
24004,62,1,1,99,67178,2,9,2003,1,0,1372,2371,446,0,4,2414637.3
98423,8,0,0,10,20331,8,4,2011,1,0,7336,2547,111,0,9,9843291.1
2622,98,0,1,84,33898,8,9,2018,1,0,5216,1613,829,0,1,272493.8
96091,100,0,1,24,99874,10,3,1999,0,0,6546,4094,373,0,6,9615021.9
18014,85,1,1,67,86547,2,5,2015,0,0,9508,7725,872,1,3,1810349.5
83596,63,0,0,28,4711,1,7,1993,1,1,9426,416,785,1,9,8361285.3
60056,7,1,1,30,57177,4,6,2010,0,0,6640,5455,831,0,4,6014878.0
31601,70,0,0,35,63409,6,1,2018,1,1,6203,6654,678,0,4,3163556.8
69411,45,1,0,25,52664,7,2,2013,0,0,5047,6724,303,0,3,6945253.3
77936,43,1,0,54,71732,1,6,2001,0,0,3782,4717,380,1,2,7799946.1
29271,70,0,1,98,33402,10,3,2021,1,1,3470,5717,429,0,6,2938810.1
65554,33,0,1,14,16271,10,4,1995,1,1,3191,211,709,1,0,6559482.5
15180,44,0,0,6,50715,6,6,2003,0,1,1867,5261,614,1,3,1518916.3
4161,28,1,0,87,72057,6,5,1990,0,0,5298,8975,961,1,3,423978.0
12313,50,1,0,55,54497,1,4,2018,0,1,8829,816,803,1,5,1240834.8
82643,84,0,1,77,21741,10,2,2003,1,0,663,3740,496,1,5,8274608.3
4922,60,1,1,8,34597,2,4,2019,0,1,8694,4792,453,1,9,498519.9
44847,13,1,1,60,20388,9,7,2012,0,0,7381,3335,669,1,2,4490655.2
80277,78,1,1,27,18203,10,9,2019,0,1,5542,1722,523,1,7,8038200.9
62964,16,0,0,13,19738,10,10,1990,0,1,7792,1247,778,1,4,6298222.0
63315,45,0,0,24,82090,6,9,2010,1,0,4347,3998,544,1,7,6333065.0
11986,69,1,1,75,75601,1,1,2001,1,0,2322,3330,555,0,9,1204666.1
45524,64,1,0,34,18798,5,6,1993,0,1,3579,3982,199,0,2,4557896.3
17241,98,1,1,7,58838,9,2,2001,0,1,8505,819,238,0,8,1730302.1
4592,60,1,0,99,21492,6,7,2013,1,1,9026,7901,275,1,4,469343.3
78552,67,1,1,32,44435,8,8,2008,0,0,8338,4376,747,0,7,7861906.8
2334,34,0,1,13,14960,4,8,2020,1,1,6054,1842,161,1,5,237756.0
63719,35,0,1,25,12297,7,1,1992,0,0,2342,121,794,1,0,6375632.2
10966,47,0,1,10,12718,5,5,1997,0,1,7420,3032,439,1,2,1101642.7
70409,29,0,0,52,89582,9,8,2012,1,0,3809,9017,702,0,2,7042999.2
88955,73,1,0,3,4958,9,5,1992,0,0,5602,5299,141,1,0,8898280.2
83090,56,1,0,94,73211,8,7,1994,1,1,9920,1640,469,1,2,8315777.4
82252,65,0,1,63,43650,5,9,2020,0,1,5944,6947,441,0,6,8233956.0
23417,33,1,1,36,76697,9,4,2000,0,1,9900,2943,523,0,3,2346324.0
10838,90,0,0,51,10683,2,4,2011,0,0,5863,4569,413,1,9,1086957.1
27193,57,1,1,5,81972,7,4,2016,1,1,2151,4420,386,1,4,2726538.6
44403,29,1,1,12,34606,9,4,1990,0,1,9061,1742,230,0,0,4448474.0
70137,41,0,0,85,87234,6,2,1998,0,1,4538,3321,893,1,10,7018139.8
69352,30,1,1,63,75069,4,10,2006,0,0,8550,7834,243,1,0,6945828.6
68269,16,0,1,41,79661,6,6,2017,0,0,2860,5564,867,1,9,6835405.7
40912,4,1,1,45,95019,1,9,1992,0,0,7528,4000,602,0,8,4100574.2
54528,69,1,1,41,90961,3,4,2017,1,1,3501,8339,231,0,5,5465714.7
20744,43,0,1,97,83820,4,1,1994,1,0,4212,8532,917,0,2,2087930.4
28309,57,0,1,36,77489,9,2,2009,0,1,3323,265,501,1,7,2838029.9
90523,63,1,1,6,78948,7,6,2011,0,1,5822,5541,846,0,0,9058136.1
68232,19,0,1,31,61683,1,2,2012,0,1,1128,3540,982,0,0,6828383.2
958,48,1,0,15,41937,7,4,2016,1,1,575,6655,740,1,1,99445.6
28238,51,0,1,51,64670,1,1,2010,1,0,2933,7706,392,0,0,2828215.0
32204,3,0,1,3,24865,9,6,2001,0,0,3308,2931,654,0,9,3226023.1
85460,71,1,1,58,53878,5,10,2003,0,0,6799,4256,770,1,9,8557497.3
49588,36,0,0,75,8829,9,7,1998,1,1,9692,6974,301,0,9,4963749.8
25207,65,0,1,25,31694,10,6,1997,1,0,4,8996,930,0,3,2527273.7
5758,88,1,0,31,79432,3,2,2018,1,0,2936,4869,203,0,2,579242.8
93466,6,0,0,27,46696,8,9,2007,1,0,3103,7661,166,1,10,9347751.7
62064,15,0,0,42,71092,1,4,2003,0,0,6148,2600,705,1,2,6210682.3
48540,42,0,0,27,98742,4,5,2016,1,1,5751,8410,489,1,4,4856286.6
31231,65,0,1,72,92890,3,3,1992,1,1,6499,2666,115,0,5,3132434.2
40792,37,0,0,65,65532,7,9,2018,1,0,7593,9766,680,0,5,4083461.8
90329,94,0,1,26,44459,5,2,1999,1,1,5998,3055,612,0,2,9035611.9
817,80,0,1,26,96822,3,7,2003,1,0,7737,4258,703,1,3,87408.3
19658,53,0,0,31,77168,7,9,2005,0,1,7965,1625,818,0,1,1969247.5
22374,13,1,0,67,74626,10,5,2002,1,0,3445,10,381,0,5,2244101.2
43337,14,0,0,98,74760,2,8,1993,0,0,1389,1163,121,0,8,4334979.3
54929,86,0,1,4,55322,8,7,2005,1,0,3412,3223,170,0,8,5498846.5
65273,91,0,1,29,78580,10,9,2019,0,0,4089,6156,937,0,8,6533559.9
91967,44,0,0,44,97804,8,5,1998,0,1,6259,2785,513,1,7,9198819.8
5537,65,0,1,24,5808,8,6,2012,0,1,3974,5726,762,0,2,560359.2
52785,13,0,1,61,8415,9,2,2004,0,1,1207,126,833,1,3,5286382.4
14447,39,0,1,23,93847,6,8,2002,0,0,5371,9535,965,0,6,1448447.2
19602,44,1,0,89,4151,4,4,1995,0,0,7095,4856,509,0,0,1972327.5
59615,17,1,0,8,51878,4,7,1990,0,0,6028,1776,746,1,9,5963967.0
36704,74,1,1,100,23421,2,1,2007,0,0,1014,6314,933,0,0,3682620.7
11247,73,1,0,69,81369,9,2,2008,0,0,6319,3096,356,0,1,1129896.8
84396,64,0,0,96,88421,6,7,2015,1,1,7416,6190,593,1,2,8449333.5
13735,92,0,1,1,81466,4,8,2001,1,0,3610,898,690,1,9,1378845.1
92541,5,0,0,31,70718,5,3,1992,1,0,4079,5408,920,1,0,9255462.2
93351,16,0,0,51,95396,5,9,1994,1,0,9250,8779,152,0,2,9338401.4
17762,59,1,0,40,5346,4,10,1999,0,0,6834,51,457,0,6,1782317.9
95800,34,1,0,20,34604,7,8,2021,0,0,2299,3031,141,1,0,9585132.1
57764,85,1,1,91,92959,5,4,1995,1,1,4558,267,442,0,9,5785302.5
40364,3,0,1,63,2420,5,4,2011,0,0,8580,8428,264,0,6,4043483.1
69882,74,0,1,96,399,2,10,2021,0,1,8172,2144,517,1,7,7001142.1
51744,59,0,1,7,260,8,5,2006,1,1,680,7528,351,0,10,5179860.6
70891,29,1,0,89,58238,8,5,2002,0,1,2273,1769,691,0,6,7095721.2
42630,49,0,1,23,43807,2,6,1991,0,0,4767,331,814,0,2,4267672.1
57798,52,0,1,31,51301,7,1,2017,0,0,3441,7750,359,0,7,5783464.7
70213,9,0,1,32,15250,6,8,1991,1,0,3866,9959,322,1,2,7025651.1
21703,86,1,1,90,82410,8,4,2019,0,1,843,8090,802,0,6,2183649.9
58478,5,0,1,35,5898,6,10,2016,0,0,8366,4799,979,1,7,5853710.6
50336,11,1,1,97,10616,3,10,1996,1,0,5190,9575,451,0,2,5041774.6
30347,100,0,1,7,88184,1,1,2018,1,1,1629,4971,482,1,1,3040497.8
56727,76,1,0,99,90257,6,9,2016,1,0,5838,8336,251,1,6,5679000.6
98864,37,1,0,55,32055,1,7,2006,1,0,3854,3583,721,1,7,9892826.6
12426,53,1,0,17,12810,10,6,1998,0,1,7351,4855,651,1,7,1246872.8
42192,26,1,0,32,57058,8,4,2021,1,1,8858,6225,476,0,5,4222302.1
54531,42,1,0,53,23673,10,4,1996,1,1,9925,4848,664,1,4,5456185.6
55872,56,0,1,4,28242,9,10,2018,1,1,8581,9861,191,0,8,5591474.8
12643,90,1,1,78,29965,7,10,2011,0,1,7673,9748,120,0,8,1278163.1
6048,100,1,0,43,61339,4,7,1991,1,0,6009,4414,244,0,4,609426.1
67761,81,1,1,5,71456,1,10,1997,0,0,9383,7649,569,1,2,6785841.7
10359,90,1,1,3,69467,7,5,1990,0,1,9457,9123,969,0,2,1041647.0
93132,93,1,1,35,12062,10,9,1998,0,1,2064,2720,315,1,5,9320824.8
91596,30,1,1,45,81897,8,10,2013,1,1,9428,806,468,1,3,9172881.3
17341,25,0,1,74,10491,4,7,2011,0,0,5669,2672,921,1,7,1741766.1
96704,63,0,0,61,78651,8,9,2009,1,1,6136,7497,824,1,1,9672864.9
71610,90,1,0,100,580,1,2,1990,1,0,4871,4712,745,1,0,7169819.0
82918,54,0,0,10,89174,7,10,1999,0,0,8930,4203,871,0,8,8292659.9
54888,66,0,1,33,68397,1,8,2017,1,0,182,1071,853,0,2,5494594.7
33709,31,1,1,7,30647,3,5,1997,0,0,3797,4990,461,0,5,3378877.7
60653,8,1,0,78,7499,5,1,2008,0,0,4557,7329,597,0,10,6076327.8
52832,46,0,1,70,1216,10,4,1993,1,0,1450,2309,885,1,10,5292504.3
88308,31,1,0,35,43367,4,7,2014,1,1,524,4078,637,1,6,8838121.4
25492,13,1,1,37,82141,2,9,1998,0,0,8111,1965,641,1,6,2554328.8
2143,62,0,0,59,68226,7,4,2018,1,0,129,9402,838,0,2,220656.8
1115,97,1,1,96,68844,10,6,2014,1,0,1015,6156,517,0,1,129053.4
81974,86,1,0,78,88702,10,2,2013,0,1,2472,335,535,1,1,8207704.3
16357,96,1,1,15,67409,3,10,1997,1,0,6899,9041,464,1,9,1640789.7
58882,25,1,0,60,32960,2,10,2008,0,0,1708,387,313,1,5,5894427.8
76097,46,0,1,51,91317,5,3,2020,1,0,3337,7250,337,0,1,7616002.0
56329,10,0,1,2,27302,6,1,1997,1,1,542,8715,806,1,10,5638765.7
16852,87,1,0,7,92564,8,10,2004,0,0,1619,4926,626,1,6,1690910.4
50643,24,1,0,46,32207,4,9,2013,1,1,2086,8048,745,0,2,5070436.3
38057,50,1,0,43,4946,9,8,1997,0,0,7554,7685,134,1,3,3809962.7
30346,25,1,0,80,24880,9,5,2000,1,1,2677,142,114,1,2,3047721.0
60899,79,1,1,64,89739,6,7,2004,0,0,3350,4101,735,1,1,6099761.4
63915,11,0,0,72,46601,10,6,2002,0,0,7612,5364,896,0,1,6396088.2
88884,97,1,0,63,66810,2,5,2010,1,1,9198,1237,541,1,9,8894048.0
87669,30,1,1,23,92149,8,3,2000,0,0,5640,1935,520,1,8,8777427.0
29269,98,0,0,10,27846,5,1,1994,1,1,2305,4150,616,1,0,2928059.4
66180,6,0,0,80,20800,6,5,2003,0,0,3288,5651,164,1,10,6619700.3
80998,28,0,1,34,40469,5,3,1992,0,0,7518,8947,618,0,0,8107792.2
45273,66,1,0,3,1531,8,6,2007,1,0,328,7011,483,0,5,4531464.7
78046,5,0,0,62,25074,6,4,2005,1,1,4371,5277,478,1,3,7810522.5
85854,62,0,1,46,62998,1,8,2001,1,0,6111,3208,516,1,6,8592747.1
69866,93,1,0,94,32080,8,3,2004,0,0,7437,3271,270,1,2,6995283.4
44539,24,0,0,23,91046,2,4,2007,0,1,3795,7571,595,0,2,4454837.7
39171,90,1,1,18,79154,1,10,2002,0,1,5721,6625,232,0,7,3923469.2
19510,23,1,1,97,70810,1,5,2008,0,1,8509,5309,274,1,1,1960391.8
48577,76,1,0,20,96540,10,7,2017,0,0,2025,2478,681,1,0,4862984.7
84016,15,1,0,55,63595,1,7,2016,1,0,3284,9879,641,0,2,8410054.6
50664,11,1,0,46,42043,3,7,1996,1,0,2863,3373,465,0,4,5075617.6
60063,84,1,0,36,14479,5,4,1995,1,0,1596,9021,875,0,0,6010731.5
13079,78,0,1,11,73189,9,5,2011,0,1,4724,319,271,0,1,1312452.1
21941,76,1,1,5,83271,7,8,1992,0,0,5310,9901,901,1,0,2202238.2
62314,96,1,1,32,93705,3,2,1997,0,1,3322,6315,584,0,0,6241387.7
92075,45,1,1,39,75562,8,6,2005,1,0,3320,1744,211,1,2,9216323.5
97544,65,0,0,72,74577,2,2,2014,1,1,3458,4609,195,1,5,9760573.4
13414,59,1,1,16,81829,4,6,2014,1,1,6223,571,477,0,5,1350225.4
71241,42,0,1,83,76732,1,1,1991,1,0,341,3969,616,1,7,7135011.1
10069,71,0,0,40,59041,5,8,1990,1,1,6982,4654,621,1,0,1010749.0
78506,94,1,1,84,17688,6,10,1996,0,0,4499,8758,756,0,3,7864283.6
51812,43,1,1,55,93096,6,1,2018,1,0,9444,9785,763,1,2,5192250.8
64717,37,1,1,62,64702,2,9,2008,0,0,3005,7499,227,0,9,6484598.8
98678,95,1,1,3,75381,5,6,2003,0,1,6810,1391,556,1,3,9873512.3
19319,18,0,1,56,97994,3,8,2004,1,1,5348,251,220,0,7,1940995.4
93180,91,1,1,3,10016,1,2,2012,1,0,2120,5643,653,1,1,9323693.2
80206,28,0,1,42,13253,10,4,2014,0,1,4620,6153,854,1,10,8027224.4
87964,74,1,1,68,63936,5,7,1999,0,1,799,9190,624,0,3,8803574.9
41409,100,1,1,9,85156,1,1,2003,0,1,8936,3524,687,0,9,4149403.3
94966,64,1,0,56,56262,4,6,2010,0,0,1360,263,237,1,1,9505250.0
69055,75,1,0,52,48006,4,3,1998,0,0,3397,1791,212,1,6,6913685.8
4750,51,0,1,3,87772,7,6,2002,1,1,2669,7729,552,1,3,478917.2
31832,90,1,1,85,58945,8,1,2003,0,1,706,5541,266,0,2,3193411.3
94951,52,0,1,80,45083,8,4,2014,1,1,4121,3981,261,1,3,9498811.4
36239,8,0,1,24,66771,7,6,1990,0,1,6679,6528,798,1,5,3627708.0
86887,16,1,1,37,83915,9,4,2014,0,1,2944,1943,642,1,3,8696709.4
48659,84,1,0,46,70725,9,1,2009,0,0,2291,8732,933,0,2,4872302.9
3796,28,1,1,86,86437,6,2,2004,1,1,4418,8464,412,1,7,389975.4
49909,3,0,1,5,95154,3,6,2006,0,0,3565,889,228,1,2,4994456.6
66713,10,0,0,25,84464,3,10,2006,1,1,7410,9851,399,1,1,6673050.6
11778,42,0,1,95,15968,9,2,2001,0,1,2254,5534,833,1,5,1185823.1
70226,30,0,1,77,27962,9,3,2008,1,1,8583,3849,790,0,9,7032304.8
65369,9,0,0,50,20095,4,3,1999,1,1,7890,6798,110,0,0,6539399.9
89305,48,1,0,40,61849,5,1,1991,1,0,1474,4535,911,1,8,8938801.1
81609,100,0,1,54,99721,2,8,1995,0,0,5989,5622,991,1,4,8167029.5
95145,60,1,0,50,9768,3,9,2020,0,1,6696,6839,284,0,4,9519958.0
20510,13,1,0,72,91415,1,9,2007,0,0,8079,1743,930,1,8,2061340.7
3418,38,1,0,30,7058,2,3,1993,1,1,5115,8626,915,0,8,347934.3
2813,46,0,0,41,4244,6,9,2011,1,1,9526,1705,490,1,10,284702.1
9950,1,1,0,69,79019,5,10,2012,0,1,3156,6914,174,0,4,1000736.2
63780,43,0,1,82,39743,8,2,2018,1,1,8755,8633,134,0,4,6386345.8
68826,58,0,0,21,76890,2,2,2010,1,1,3126,1192,675,1,2,6884918.0
36240,9,1,1,34,75244,8,10,2007,0,0,82,7981,271,1,4,3630821.7
7791,21,1,0,17,24052,6,10,1998,1,0,5524,6452,780,1,10,785517.8
82626,67,1,1,75,49077,5,9,2011,1,1,3598,5436,524,0,7,8278341.1
63860,52,1,0,95,46462,5,9,1997,1,1,9641,2513,934,1,9,6392454.7
14375,1,0,1,85,60832,9,10,2019,0,0,9111,4905,402,0,4,1449663.9
39090,57,1,0,74,2922,4,9,2010,0,0,3572,8722,811,1,6,3917691.0
48403,62,0,0,3,52029,4,9,1996,1,0,5786,9954,941,0,10,4841127.6
78163,58,1,0,42,54833,5,10,1996,0,0,596,1340,579,1,1,7822877.6
9333,96,1,1,9,95132,5,1,2005,1,1,4842,4625,335,1,1,939398.5
73642,25,1,0,24,39633,2,2,2002,0,0,5096,3552,294,1,5,7371124.2
27281,16,0,0,61,76915,2,5,1994,1,0,4939,6528,897,0,3,2731771.4
92962,7,1,1,37,32437,5,1,2000,1,0,6581,1046,315,0,3,9304587.0
38190,99,1,1,13,92961,8,10,2003,1,1,8081,7497,462,0,8,3825454.3
48428,27,0,0,9,7219,4,4,2010,1,0,5459,6096,506,1,1,4844049.0
24386,69,1,0,71,96258,9,6,1997,1,1,7112,1654,202,1,9,2445795.7
74012,48,1,0,99,97530,10,7,1998,0,0,7666,6591,298,0,1,7410308.8
81362,72,0,1,72,6551,9,7,1994,1,1,6047,2565,716,1,6,8144502.4
78672,59,1,1,66,93460,4,6,1995,1,0,6121,7040,470,0,8,7877999.5
6048,65,0,1,43,48028,2,3,2021,0,0,5072,8070,575,0,9,610305.1
2267,82,0,0,8,5166,10,10,1995,1,0,9360,3301,225,1,7,228087.5
88205,20,1,0,63,1709,5,1,1998,1,0,7110,9933,404,1,0,8827584.8
83064,84,1,0,95,93610,9,6,1997,0,0,4297,6612,669,1,4,8314535.7
83841,3,0,0,69,80933,10,10,2005,1,1,8304,7730,345,1,9,8390030.5
14052,47,0,1,67,52425,2,6,2013,1,1,1285,8215,987,1,5,1411943.3
32316,47,0,0,6,27939,10,4,2012,0,1,659,7141,359,0,3,3232561.2
92438,35,1,0,99,23151,7,5,2005,1,0,374,2440,160,1,9,9255862.5
69696,34,0,1,13,65899,6,1,2002,1,0,9049,970,112,0,4,6974054.2
11757,57,1,1,5,10613,6,5,1993,1,1,2326,7969,760,0,3,1183388.3
98940,15,1,1,65,75702,5,3,2015,0,1,5891,9588,877,0,10,9899873.5
68275,93,0,1,54,82905,4,6,2020,1,0,3586,6606,104,1,6,6833270.0
98764,66,0,0,29,95164,4,10,2006,1,0,7206,5816,455,1,10,9879117.6
19575,100,1,1,67,33043,5,9,2009,1,1,7143,4396,662,1,7,1966077.9
54941,21,0,1,87,74401,5,2,2010,0,1,8814,1318,330,0,1,5500531.0
10031,44,1,0,2,46452,1,10,2004,1,0,3770,6933,576,0,0,1007605.4
51243,74,1,1,35,57298,5,2,2017,0,0,8486,7441,329,0,0,5134128.7
87960,53,1,0,27,90781,5,6,2007,0,0,5586,4430,914,1,8,8801034.7
72843,47,0,0,96,5857,1,9,1999,1,0,3354,9759,904,1,7,7288205.9
34136,60,1,1,18,68761,8,9,2001,1,1,6937,16,112,0,4,3422411.1
40939,60,1,0,6,67333,4,7,2017,0,1,9386,4038,956,0,8,4097363.7
80352,21,0,1,5,8170,9,1,2019,0,0,8708,53,464,1,3,8039036.9
88539,18,0,0,86,78663,8,3,2003,1,0,1702,6160,943,1,9,8858484.3
79457,58,1,0,18,77089,6,4,1992,1,0,1393,5374,338,0,6,7949180.2
7131,88,1,1,20,22245,9,10,2005,1,0,231,7750,120,1,4,719772.5
28760,63,1,0,3,88425,7,5,2013,0,1,8705,7836,681,1,7,2878626.3
21396,20,1,1,44,72867,4,10,2008,0,1,6835,3448,906,1,4,2150994.8
97959,97,0,0,52,75873,10,10,2002,0,0,4558,7617,672,0,3,9801176.2
98923,45,0,1,70,50551,5,10,1997,1,1,4024,5934,943,0,10,9899512.7
36988,97,0,1,87,159,1,9,2007,1,1,7454,1792,546,1,2,3705539.7
47377,91,1,1,12,93863,6,4,2015,0,0,6751,7894,158,1,4,4742430.5
27444,22,1,1,46,9031,4,2,2010,0,1,1426,8836,123,1,4,2757164.0
7587,94,0,1,22,12872,9,10,2005,1,0,1493,2457,183,1,0,762915.5
16979,67,1,0,84,81031,1,5,2012,0,0,4773,638,303,0,0,1706608.2
27949,59,1,0,77,87458,8,3,2011,0,0,9984,1450,244,1,5,2803182.1
6570,63,1,0,81,64028,4,10,2018,1,0,5696,7493,894,1,1,667494.8
39073,91,0,0,17,63033,9,3,1992,1,1,6671,8093,962,1,8,3909080.2
21208,91,1,0,13,21708,5,1,2011,0,0,7107,235,614,0,4,2125947.1
7535,67,0,0,58,64984,3,2,2012,1,1,5069,1953,229,1,10,756107.2
35849,22,1,1,7,16624,10,3,2010,0,0,9292,3968,969,0,1,3594490.0
97380,94,1,1,7,39343,9,5,2006,0,0,6798,2050,997,1,7,9745017.6
75593,62,1,1,88,61369,6,10,2013,1,0,2776,609,546,1,10,7567839.3
61104,88,1,1,51,34414,8,4,1997,0,1,1649,5126,144,1,9,6124108.7
18315,64,0,0,77,1647,3,7,2001,0,1,2273,5593,123,0,10,1837517.1
75848,52,1,0,98,75436,8,5,2017,1,0,5063,578,776,0,9,7591705.7
64834,64,1,0,17,15351,7,7,2013,0,0,3719,5893,546,1,7,6490258.3
19408,71,1,1,50,83493,3,6,2013,0,0,4385,3514,180,0,5,1953014.3
65900,36,1,1,99,27819,1,5,2017,0,1,2637,1038,452,0,1,6605894.7
20375,37,1,0,4,66271,4,2,2017,0,1,8866,9527,963,0,2,2042174.7
41932,74,0,0,89,57829,3,5,1990,1,1,2379,9129,942,0,7,4196797.0
86634,95,0,0,84,62531,10,8,2019,1,0,3654,6899,370,0,2,8666233.9
24045,31,0,0,56,28613,6,2,1991,1,0,9640,1938,851,1,5,2407159.1
10854,58,1,1,95,10328,1,8,1993,1,1,2726,9507,951,0,7,1096077.3
921,1,0,1,89,3174,10,1,1997,1,1,4110,3162,737,1,10,105739.7
98390,47,1,1,19,41275,5,4,2006,0,1,7835,8823,310,1,2,9849668.6
76936,44,0,0,31,73657,8,10,1995,1,1,3776,8728,330,0,4,7696025.5
39486,33,1,1,94,32607,3,5,1997,0,0,187,2104,583,1,4,3955805.7
11826,33,1,0,17,43510,2,9,1991,0,1,9373,1366,662,0,4,1186605.1
36477,8,0,0,21,57359,5,3,2011,0,0,8563,4590,753,0,3,3649873.1
99510,58,0,0,5,25524,7,2,2002,1,0,8701,2390,872,0,7,9951800.2
41381,16,0,1,42,18638,7,6,2016,0,0,7020,2180,289,0,4,4142103.6
78357,13,1,0,98,15798,6,4,2016,1,0,2629,9034,842,1,5,7839653.6
86663,61,0,0,79,33136,3,2,2002,0,0,7018,2673,917,1,0,8667440.2
58935,21,1,1,63,47931,2,7,2018,0,1,1935,974,695,0,5,5902606.8
68837,41,1,0,55,1014,4,9,1997,0,0,2198,6275,367,0,4,6889494.7
18237,70,1,0,74,25093,9,6,2011,0,0,7173,9144,498,1,9,1833338.1
68083,32,0,0,75,41276,8,9,2005,0,0,8851,7008,936,1,2,6813175.5
62105,20,0,1,33,22724,1,8,1994,1,0,934,6409,724,0,0,6216917.4
77226,65,1,0,88,49663,7,6,2006,1,0,8482,9686,506,1,0,7730743.6
16809,13,0,0,36,66887,8,10,2018,1,0,9979,152,334,0,1,1685229.8
73782,92,0,0,66,91270,8,7,1996,1,1,5708,9741,516,1,8,7383555.6
76446,10,0,1,8,92052,10,4,2004,0,0,3257,3214,403,1,6,7649095.4
27969,73,1,1,23,18182,8,9,1994,0,1,5580,3714,686,1,0,2809123.4
21294,54,1,1,44,30584,3,7,2017,1,0,8661,3487,964,0,8,2140798.7
79275,95,0,1,67,13000,5,9,1995,0,1,3689,7215,132,1,3,7930383.5
33624,60,1,1,29,42756,8,1,2016,1,0,256,8882,723,0,1,3371675.6
77604,10,0,0,80,62100,9,10,2003,0,1,762,636,626,0,4,7762930.3
32071,15,1,0,53,78354,2,5,1998,0,1,6938,2468,776,1,1,3213146.8
88564,22,1,0,37,88036,1,6,2014,1,1,5308,1294,698,1,5,8858892.4
79853,45,0,0,17,65419,6,3,1994,1,1,5601,4130,975,0,10,7987746.4
15526,11,0,0,32,4796,6,4,2013,0,0,5840,8571,203,0,1,1555821.3
67040,60,1,1,22,1690,4,8,1993,1,0,4817,5222,927,0,0,6714247.3
65217,26,1,1,39,96357,6,8,2019,0,1,1374,3300,804,0,10,6531999.9
72870,25,1,1,29,9417,7,7,2007,1,0,1533,5684,167,0,7,7293420.7
